Дистальный прирусловый вал;Прослой алевролита песчанистого серого цвета с текстурами оползания (многочисленными), подчёркнутые прослоями песчаника тонкозернистого.
Дистальный прирусловый вал;Песчаник мелко-тонко-зернистый массивный с карбонатно-глинистым, глинистокарбонатным и глинистым цементом. В средней части слоя выделяется прослой карбонатизации и сидеритизации. По слою интракласты аргиллита. Текстуры обезвоживания, жидкие илы.
Дистальный прирусловый вал;Алевролит глинистый с деформационными прослоями и внедрениями песчаника тонкозернистого по слою. Также отмечаются частые микросбросовые деформации. Порода обогащена рассеянным (дебрисовым) УРД.
Дистальный прирусловый вал;Песчаник от мелко-тонко-зернистого массивного с включениями интракластов до тонко-зернистого с горизонтальной слоистостью, нарушенной деформациями. Цемент карбонатно-глинистый, глинисто-карбонатный.
Дистальный прирусловый вал;Песчаники тонко-зернистый, реже мелкотонко-зернистый с текстурами горизонтальной слоистости, подчеркнутыми распределением УГСМ, цемент преимущественно карбонатный, реже карбонатно-глинистый. Выделяются пачки песчаных гетеролитов и алевролита серого массивного однородного, обогащенные дебрисом. Отмечаются текстуры деформации. Редко встречаются мелкие интракласты аргиллитов. Выделяются маломощные прослои (до 5 см), обогащенные дебрисом
Дистальный прирусловый вал;Чередование пачек алевролита глинистого тонко-градационно слоистого с редкими песчаными линзами, образованными рябью течения с пачками глинистых гетеролитов и массивных однородных алевролитов песчаных со слабыми текстурами деформации. По слою отмечаются участки слабо биотурбированные (Ph) и с единичными ходами Dp и Cos.
Дистальный прирусловый вал;Гетеролит глинистый со слабыми текстурами деформаций, слабо биотурбированный (Te в нижней части, Ph выше по разрезу).
Канал промоины;Песчаник тонко-зернистый массивный, реже с горизонтальными (в подошве слоя) участками с деформациями (взмучивание). В средней части слоя выделяется небольшой прослой песчаного гетеролта с биотурбацией Te. Цемент часто сменяется от карбонатноглинистого до карбонатного
Канал промоины;Гетеролит глинистый, слабо биотурбированный ходами Ph, часто отмечаются текстурывнедрения и оползания. В нижней части слоя отмечается прослой алеврлита глинистого с текстурой градационно-слоистой, не биотурбированный с прослоями песчаника с текстурами оползания, с карбонатным цементом и прослой окремнения.
Латеральная зона дистальной части лопасти;Чередование пачек гетеролитов песчаных и глинистых, отмечается прослой дебрисного песчаника в кровле слоя и в нижней части слоя-пачка песчаника тонко-зернистого с крупными интракластами неправильной формы, хаотично расположенными.
Латеральная зона проксимальной части лопасти;Песчаникмелко-тонко-зернистый преимущественно массивный, изредка с текстурами взмучивания, редкими интракластами размером до 2-3 см, ориентированными параллельно напластованию, с прослоем дебрисных песчаников. Цемент от карбонатноглинистого до карбонатного. В нижней части слоя-прослой песчаного гетеролита, где отмечается слабая биотрубация Ph.
Латеральная зона проксимальной части лопасти;Песчаники мелко-тонко-зернистые от массивных до горизонтально-слоистых с частыми прослоями дебрисных песчаников в верхней части слоя. Отмечается частая смена цементации с плавными переходами от глинистокарбонатного к карбонатному, реже выделяется карбонатно-глинистый цемент.
Латеральная зона средней части лопасти;Глинистый гетеролит с четкими границами между литологическими разностями. Отмечаются подушечные текстуры (текстуры внедрения, слабые деформации). Биотурбация усиливается к кровле слоя (Ph).
Латеральная зона средней части лопасти;Песчаник мелко-тонко-зернистый преимущественно массивный и часто с текстурами взмучивания в верхней части слоя, чередующийся с пачками глинистых гетеролитов мощностью ~20-40 см. Выделяются прослои песчаников с горизонтальной слоистостью, образованные намывами УРД. По слою встречаются небольшие прослои дебрисовых песчаников.
Латеральная зона средней части лопасти;Песчаник массивный в средней части слоя со слабо выраженными текстурами взмучивания и тонким прослоем ряби течения. Цемент карбонатно-глинистый и карбонатный.
Нижний мелководно-морской шельф;Песчаник мелко-тонко-зернистый от массивного до горизонтально-слоистого, подчеркнутые намывами УРД, выделяется прослой насыщенный интракластами. Интракласты изогнутой, вытянутой формы с «рваными» краями, неправильной формы, ориентированные преимущественно согласно напластованию. Цемент карбонатно-глинистый.
Нижний мелководно-морской шельф;Песчаник мелко-тонко-зернистый преимущественно массивный, с глинисто-карбонатным цементом, редко (прослои до 40 см) с карбонатным. Среди мощных пачек массивных песчаников выделяютсяредкие маломощные прослои дебрисовых песчаников, обогащенные рассеянным УРД с включениями интракластов и с текстурами деформаций. Толщина их до 15-30 см. Частота и мощность их увеличивается к кровле слоя. Изредка выделяются пачки гетеролитов (мощность до 30 см) песчаных, реже глинистых. В пачках массивных песчаников отмечаются слабовыраженные текстуры взмучивания (спорадические). К ним часто приурочены включения интракластов уплощенной, вытянутой формы, ориентированные параллельно напластованию. Участками наблюдаются намывы УРД, выраженные в появлении горизонтальной слоистости.
Нижний мелководно-морской шельф;Песчаники мелко-тонкозернистые преимущественно массивные, участками с включениями мелких ( д о 3-5 с м ) интрокластов уплощенной , вытянутой п о напластованию формы. Изредка отмечаются прослои с горизонтальной слоистостью за счет намывов УРД, дебритовые прослои редкие тонкие (до 10 см). Редко в массивном песчанике отмечаются текстуры взмучивания, подушечные и пламенные текстуры (небольшой мощности). Цемент в нижней части глинисто-карбонатный, к кровле слоя постепенно повышается карбонатная составляющая.
Нижний мелководно-морской шельф;Песчаники тонкозернистые с текстурами от массивной до горизонтально слоистой с частым дебритовым обогащением. Выделяются тонкие (3-5 см) глинистые прослои (fm). Цемент от карбонатноглинистого, в нижней части до глинистого, в середине слоя-глинисто-карбонатный. В глинистых прослоях редко отмечается единичная биотурбация Teichichnus.
Нижний мелководно-морской шельф;Песчаник мелко-тонкозернистый массивный с карбонатно-глинистым цементом.
Нижний мелководно-морской шельф;Песчаник мелко-тонкозернистый массивный с карбонатно-глинистым цементом, в верхних 75 см-с карбонатным. В подошве единичные мелкие игольчатые интракласты. В середине слоя-тонкий прослой намывов УРД
Нижний мелководно-морской шельф;Алевролиты глинистые тонко горизонтально слоистые за счет распределения алевролито-песчаного материала. Участками прослои тонкие 2-5 мм, редко до 1-2 см, где отмечаются текстуры восходящей ряби течения. Также характерна градационная слоистость. В средней части слоя наблюдаются крупные оползневые деформации. В нижней части слоя отмечаются многочисленные микросбросовые деформации. Изредка, маломощными прослоями (до 10-15 см), наблюдаются зоны биотурбации ходами Cos и Ph.
Нижний мелководно-морской шельф;Преимущественно песчаники мелкотонкозернистые с текстурами : массивной слабовыраженной горизонтальной слоистости, иногда подчеркнутой намывами УРД, часто переходящей в восходящую рябь течения. Изредка наблюдаютс участки с текстурами взмучивания и конволютной слоистости, изредка пламенной (на контактах с глинистыми прослойками). По слою периодически выделяются пачки гетеролитов с текстурами восходящей ряби течения и fluid muds, градационной слоистости в алевролитово-глинистых прослоях. Также периодически выделяются прослои дебритовых песчаников, обогащенных углисто-глинистым материалом , интракластами с деформированными текстурами. Породы с глинисто-карбонатным и карбонатным цементом.
Нижний мелководно-морской шельф;Алевролит глинистый преимущественно градационно-слоистый, участками с горизонтальной слоистостью. Отмечаются редкие остатки ихтиодетрита на плоскостях напластования. В нижней части интервала выделяются прослои песчаников тонкозернистых алевритовых с текстурами горизонтальной слоистости и восходящей ряби течения, с карбонатным цементом. Наблюдаются единичные ходы Cos. Встречаются мелкие конкреции пирита.
Нижняя пред-фронтальная зона пляжа;Песчаник дебрисовый с разноразмерными обломками аргиллита неокатанной неправильной формы. Песчаник плохосортированнный мелко-тонкозернистый, обогащенный УРД. Цемент глинистокарбонатный. Отмечаются тонкие пропластки алевролитов глинистых. Характерны текстуры восходящей ряби течения и конволютной слоистости.
Окраинная часть канала;Песчаник тонкозернистый с текстурами обезвоживания с редкими мелкими игольчатыми интракластами, ориентированными параллельно напластованию. Цемент глинисто-карбонатный, в верхних 70 см карбонатный
Окраинная часть канала;Аргиллит, обогащенный мелким рассеянным УРД с текстурами внедрения
Окраинная часть канала;формы, с угловатыми краями размером до 5-7 см в песчанике тонкозернистом алевритистом с глинистым цементом
Окраинная часть канала;Песчаник мелко-тонкозернистый. В подошве с включениями мелких интракластов аргиллита небольшого размера, пластинчатой формы, вытянутых параллельно напластованию, уплощенных. Цемент в нижней части слоя карбонатно-глинистый, верхние 1,8 м-с с карбонатным. Нижние 40 см-текстура массивная, сменяющаяся слабовыраженной горизонтальной слоистостью или образованиями в результате обезвоживания породы (блюдцеобразная слоистость).
Окраинная часть канала;Песчаник массивный с карбонатно-глинистым цементом, тонкозернистый, с единичными мелкими интракластами аргиллита игольчатой формы.
Открытый шельф;Песчаник тонкозернистый со слабовыраженной горизонтальной слоистостью с текстурами обезвоживания. Цемент карбонатно-глинистый.
Открытый шельф;Аргиллиты алевритистые градационно-слоистые в подошве 6 прослоев песчаника тонкозернистого с микросбросами, выше смешяющиеся прослоем песчаника тонкозернистого с текстурами ряби течения и горизонтальной слоистости с деформациями. Цемент карбонатный. В кровле гетеролит глинистый с редкими прослоями песчаника тонкозернистого с рябью течения
Отложения межрусловых площадей;Песчаник мелко-тонкозернистый массивный с карбонатно-глинистым и карбонатным цементом с частыми про слоями, обогащенными интракластами различного размера (от первых мм до 5-7 см), вытянутой формы, полуокатанными, ориентированными параллельно напластованию. В кровле песчаник тонкозернистый с частыми глинистыми прослоями (fm). Границы четкие, между ними иногда отмечаются подушечные деформации на контакте между литологическими разностями. В песчаниках текстура восходящей ряби течения . В подошве песчаник мелкозернистый с включениями разноразмерных интракластов хаотично ориентрированных (преимущественно параллельно напластованию). Размер интракластов от 0,5-1,5 см до 5-8 см. Цемент глинистый.
Отложения межрусловых площадей;Песчаник тонкозернистый с глинистокарбонатным цементом. Текстуры: массивная, деформационная (оползания) и горизонтальная слоистость. Выделяются пачки гетеролитовых песчаников с текстурами восходящей ряби течения, часто обогащенные детритом.
Отложения межрусловых площадей;песчаник мелкозернистый горизонтально-слоистый с частыми включениями мелких вытянутых интракластов. Цемент глинистокарбонатный, реже карбонатный.
Отложения межрусловых площадей;Песчаник гетеролитовый переслаивающийся с аргиллитом. Характерны текстурами fm, восходящей рябью течения. Отмечаются частые окремнения по песчаным прослоям (до 5 см).
Отложения межрусловых площадей;гетеролит глинистый с линзами , образованными рябью течения. Отмечается слабая спорадическая биотурбация Ph. Отмечаются тонкие окремненные прослои.
Отложения межрусловых площадей;Алевролит глинистый с оползневыми текстурами. В кровле алевролит глинистый линзовидно-слоистый . текстуры : деформации, ряби течения, линзовидной слоистости в пачке переслаивания-fm, gb, рябь течения.
Отложения межрусловых площадей;Песчаник мелко-тонкозернистый, тонкозернистый с текстурами горизонтальной слоистости образованными наплывами УРД, реже виднеются прослои с массивной текстурой. К кровле текстуры сменяются на восходящую рябь течения. По слою виднеются маломощные пачки гетеролитных переслаиваний. Изредко по слою наблюдаются мелкие интракласты.
Отложения межрусловых площадей;Песчаник мелкозернистый до мелкотонкозернистого массивный с прослоями горизонтальной слоистости за счет распределения УРД. По слою наблюдается большое количество мелких (первые мм) уплощенных интрокластов игольчатой формы. В подошве прослой песчаника тонкозернистого с крупными (2-5 мм, редко до 10-12 мм) интракластами аргиллитов полуокатанных с сохраненной текстурой нижележащих пород.
Отложения межрусловых площадей;Алевролит глинистый с тонкоградационно-слоистой и горизонтально-слоистой текстурой за счёт тонких прослойков песчанного материала, часто с текстурами деформаций. Порода в слабой степени биотурбированна мелкими ходами Ph . редко встречаются линзы пирита овальной формы размером 5-7 мм. В верхней части слоя-алевролит песчанистый с горизонтальной и градационной слоистостью, часто нарушенной оползневыми де формациями, микросбросами и биотурбацией Ph.
Отложения межрусловых площадей;Песчаник мелко-тонкозернистый, реже тонкозернистый преимущественно с массивной текстурой, изредка нарушенной текстурами взмучивания , с прослоями дебрисных песчаников и горизонтальной слоистостью. По слою встречаются прослои с мелкими рассеяными игольчатыми интракластами. В верхней части слоя песчаник гетеролитовый с текстурами fluid muds и восходящей рябью течения. Цемент глинистый, карбонатноглинистый. Выделяется пачка карбонатизации.
Отложения межрусловых площадей;Песчаники мелко-тонкозернистые с частой сменой текстуры от массивной до горизонтально-слоистой, насыщенные УРД. Завершается цикл тонкой глинистой перемычкой (1-2 см). В кровле прослой песчаника гетеролитового с рябью течения и горизонтальной слоистостью, обогащенные УРД.
Отложения межрусловых площадей;Песчаники от мелко-тонкозернистых до мелкозернистых в средней части слоя. В подошве виднеется прослой и н т ракластов ых пе счан иков. Интракласты полуокатаны размером от первых мм до размера равного диаметру керна, уплощенные, вытянутой формы, часто извилистые, игольчатые, ориентированные параллельно напластованию. По слою виднеются прослои с горизонтальной слоистостью. К кровле интервала отмечаются текстуры взмучивания. Цемент преимущественно глинистый, реже карбонатный и карбонатно-глинистый. В кровле выделяется карбонатизация.
Отложения межрусловых площадей;Алевролиты от песчаных до глинистых с многочисленными деформационными текстурами внедрения песчаного материала (часто с карбонатным цементом), оползания и микросбросов. Виднеются маломощные прослои песчаников тонкозернистых с карбонатным цементом и горизонтальной слоистостью. В верхней части слоя аргиллиты алевритистые с градационной слоистостью так же с текстурами оползания и слабой биотурбацией (Ph).
Отложения межрусловых площадей;переслаивание песчаника тонкозернистого светло-серого, серого с цементом от глинистого до карбонатного с алевролитом глинистым серым, темно-серым. текстуры : массивная , горизонтальная слоистость, рябь течений, тонко-линзовиднослоистая, деформационная. В подошве единичные ходы Te. По слою редкий УРД
Отложения межрусловых площадей;Аргиллит черный с прослоями песчаника светло-серого тонкозернистого с глинистым и карбонатным цементом , переходящий в песчаник тонкозернистый светло-серый с глинистым и карбонатным цементом через алевролит глинистый темносерый и алевролит песчаный серый. текстуры : массивная , горизонтальная слоистость , градационная слоистость, тонкая линзовидная слоистость , линзовидная слоистость , сформированная течениями , деформационная. Биотурбация слабой степени интенсивности и разнообразия. Ходы: Ph, He, Cos. По слою редкие зерна пирита.
Отложения межрусловых площадей;Алевролиты глинистые тонколинзовидно-слоистые, в том числе образованные за счет ряби течения. Текстуры пород подвержены интенсивной деформации (оползание, микросбросы), в нижней и средней части слоя выделяются пачки гетеролитных переслаиваний (Гп и Га) с характерными текстурами восходящей ряби течения, fm. Изредка и спорадически наблюдается мелкая слабая биотурбация (Ph, Cos, редко Te). Цемент в песчаных прослоях и линзах карбонатный.
Отложения межрусловых площадей;алевролит глинистый с деформационными текстурами. В средней части слоя отмечается про слой черного аргиллита алевристого сильно раздробленного (возможно не на своем месте).
Отложения межрусловых площадей;Алевролит глинистый тонкогоризонтально-слоистый. К кровле слоя наблюдаются изменения угла наклона слойков (слоистость пологонаклонная)
Отмирание канала;Алевролит глинистый тонколинзовидно-слоистый за счет ряби течения и преимущественно градационно-слоистый. По слою отмечаются редкие слабые деформации ( подушечные , взмучивание). Цемент в песчаных линзах карбонатный. Порода спорадически очень слабо биотурбирована мелкими ходами Ph
Пески разливов;песчаник и с карбонатным цементом тонкозерностые с текстурами ряби течения, сложно определимой за счет интенсивной деформации (микросбросы, оползания). В нижней части порода представлена гетеролитовым переслаиванием, также интенсивно деформированным. Отмечаются неокатанные крупные включения аргиллитов с сохраненными текстурами.
Пески разливов;Аргиллит тонко-градационнослоистый слабо биотурбированный (Ph) с крупными линзами пирита.
Пески разливов;Неравномерное тонкое гетеролитное переслаивание с преобладанием глинистого, алевро-глинистого материала с характерными текстурами восходящей ряби течения, fluid muds и градационной слоистостью. Прослои и линзочки песчаника тонкозернистого карбонатного тонкие-от первых мм до 1-2 см. Редко наблюдаются слабые деформации (подушечные)
Питающий канал;Тонкое гетеролитное переслаивание алевролита глинистого и песчаника тонкозернистого с преобладанием глинистого материала. Прослой тонкий (0,5-0,7 см). Текстура: рябь течения, жидкие илы. Отмечается слабая редкая биотурбация Ph. Порода и в особенности песчаные прослои карбонатизированы. Алевролит тонко-линзовиднослоистый. В верхней части отмечаются крупные ходы Cos. По слою отмечаются единичные мелкие вкрапления пирита. Неравномерное гетеролитное переслаивание (Га). В песчанике восходящая рябь течения, характерна fm. По слою наблюдаются частые текстуры деформации (подушечные). Аргиллит черный массивный с мелкими линзочками пирита.
Питающий канал;Алевролит глинистый тонкоградационно-слоистый с редкими (первые мм) тонкими линзами песчанистого материала, карбонатизированный. Линзочки песчанистого материала характеризуются деформационными границами
Питающий канал;Песчаник мелко-тонкозернистый с глинистым цементом в кровле до алевритовых глин с прослоями и линзами песчаников тонкозернистых. Текстура: массивная, отмечаются прослои, обогащенные дебрисным УРД и прослой с глинистыми интракластами (10 см), уплощенно вытянутыми по напластованию
Питающий Канал;Песчаник мелкозернистый с карбонатным и карбонатно-глинистым цементом. Текстуры: массивная, в редких прослоях-рябь течения. Отмечаются редкие мелкие глинистые интракласты по слою
Питающий канал;Аргиллитовый алеврит до алевритовых глин с тонкими и мелкими прослойками песчаника тонкозернистого. Текстуры: градационная горизонтальная слоистость, в песчаных прослоях-рябь течения. Отмечается ихтиодетрит на плоскостях напластования. Песчанистые прослои с карбонатным цементом.
Питающий канал;Алевролит глинистый до аргиллита алевритистого с тонкими и мелкими прослоями песчаника тонкозернистого с карбонатным цементом. Текстуры: градационная, горизонтально-слоистая , в песчанистых прослоях-рябь течения. Отмечается ихтиодетрит на плоскостях напластования . Единичные включения пирита.
Питающий канал;Алевролит глинистый до аргиллита алевритистого с прослоями песчаника тонкозернистого. Вверх по разрезу переходит в песчаник тонкозернистый с прослоями а левролит а глинистого. Текстуры: градационная, горизонтально-слоистая, в песчанистых прослоях-рябь течения, восходящая рябь течения. По всему слою микросдвиги. Нижние 2 м разбиты на куски
